idx	speaker	path
p334_p334_240	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_240.wav
p334_p334_040	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_040.wav
p334_p334_186	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_186.wav
p334_p334_306	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_306.wav
p334_p334_094	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_094.wav
p334_p334_104	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_104.wav
p334_p334_256	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_256.wav
p334_p334_185	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_185.wav
p334_p334_387	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_387.wav
p334_p334_157	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_157.wav
p334_p334_335	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_335.wav
p334_p334_018	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_018.wav
p334_p334_326	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_326.wav
p334_p334_279	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_279.wav
p334_p334_299	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_299.wav
p334_p334_151	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_151.wav
p334_p334_331	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_331.wav
p334_p334_380	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_380.wav
p334_p334_341	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_341.wav
p334_p334_389	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_389.wav
p334_p334_171	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_171.wav
p334_p334_080	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_080.wav
p334_p334_418	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_418.wav
p334_p334_235	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_235.wav
p334_p334_282	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_282.wav
p334_p334_395	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_395.wav
p334_p334_160	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_160.wav
p334_p334_175	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_175.wav
p334_p334_312	p334	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p334/p334_312.wav
p225_p225_005	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_005.wav
p225_p225_049	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_049.wav
p225_p225_347	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_347.wav
p225_p225_239	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_239.wav
p225_p225_149	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_149.wav
p225_p225_090	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_090.wav
p225_p225_029	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_029.wav
p225_p225_053	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_053.wav
p225_p225_145	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_145.wav
p225_p225_030	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_030.wav
p225_p225_254	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_254.wav
p225_p225_044	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_044.wav
p225_p225_195	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_195.wav
p225_p225_328	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_328.wav
p225_p225_349	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_349.wav
p225_p225_212	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_212.wav
p225_p225_225	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_225.wav
p225_p225_108	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_108.wav
p225_p225_330	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_330.wav
p225_p225_350	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_350.wav
p225_p225_147	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_147.wav
p225_p225_366	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_366.wav
p225_p225_019	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_019.wav
p225_p225_158	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_158.wav
p225_p225_354	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_354.wav
p225_p225_319	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_319.wav
p225_p225_039	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_039.wav
p225_p225_324	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_324.wav
p225_p225_092	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_092.wav
p225_p225_329	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_329.wav
p225_p225_241	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_241.wav
p225_p225_081	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_081.wav
p225_p225_117	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_117.wav
p225_p225_064	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_064.wav
p225_p225_331	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_331.wav
p225_p225_179	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_179.wav
p225_p225_159	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_159.wav
p225_p225_202	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_202.wav
p225_p225_266	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_266.wav
p225_p225_157	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_157.wav
p225_p225_122	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_122.wav
p225_p225_020	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_020.wav
p225_p225_352	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_352.wav
p225_p225_169	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_169.wav
p225_p225_289	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_289.wav
p225_p225_221	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_221.wav
p225_p225_070	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_070.wav
p225_p225_290	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_290.wav
p225_p225_351	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_351.wav
p225_p225_124	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_124.wav
p225_p225_281	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_281.wav
p225_p225_211	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_211.wav
p225_p225_035	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_035.wav
p225_p225_316	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_316.wav
p225_p225_172	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_172.wav
p225_p225_196	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_196.wav
p225_p225_142	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_142.wav
p225_p225_156	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_156.wav
p225_p225_346	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_346.wav
p225_p225_268	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_268.wav
p225_p225_274	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_274.wav
p225_p225_011	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_011.wav
p225_p225_135	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_135.wav
p225_p225_305	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_305.wav
p225_p225_264	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_264.wav
p225_p225_317	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_317.wav
p225_p225_006	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_006.wav
p225_p225_111	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_111.wav
p225_p225_294	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_294.wav
p225_p225_275	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_275.wav
p225_p225_121	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_121.wav
p225_p225_199	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_199.wav
p225_p225_040	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_040.wav
p225_p225_028	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_028.wav
p225_p225_071	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_071.wav
p225_p225_265	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_265.wav
p225_p225_056	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_056.wav
p225_p225_177	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_177.wav
p225_p225_116	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_116.wav
p225_p225_120	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_120.wav
p225_p225_318	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_318.wav
p225_p225_312	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_312.wav
p225_p225_237	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_237.wav
p225_p225_104	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_104.wav
p225_p225_033	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_033.wav
p225_p225_001	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_001.wav
p225_p225_356	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_356.wav
p225_p225_310	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_310.wav
p225_p225_223	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_223.wav
p225_p225_334	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_334.wav
p225_p225_359	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_359.wav
p225_p225_336	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_336.wav
p225_p225_201	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_201.wav
p225_p225_203	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_203.wav
p225_p225_127	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_127.wav
p225_p225_218	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_218.wav
p225_p225_235	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_235.wav
p225_p225_277	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_277.wav
p225_p225_315	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_315.wav
p225_p225_219	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_219.wav
p225_p225_150	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_150.wav
p225_p225_301	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_301.wav
p225_p225_036	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_036.wav
p225_p225_131	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_131.wav
p225_p225_061	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_061.wav
p225_p225_151	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_151.wav
p225_p225_326	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_326.wav
p225_p225_152	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_152.wav
p225_p225_058	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_058.wav
p225_p225_302	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_302.wav
p225_p225_210	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_210.wav
p225_p225_003	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_003.wav
p225_p225_258	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_258.wav
p225_p225_054	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_054.wav
p225_p225_002	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_002.wav
p225_p225_293	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_293.wav
p225_p225_133	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_133.wav
p225_p225_236	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_236.wav
p225_p225_165	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_165.wav
p225_p225_103	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_103.wav
p225_p225_084	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_084.wav
p225_p225_128	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_128.wav
p225_p225_115	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_115.wav
p225_p225_062	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_062.wav
p225_p225_291	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_291.wav
p225_p225_026	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_026.wav
p225_p225_067	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_067.wav
p225_p225_320	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_320.wav
p225_p225_191	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_191.wav
p225_p225_153	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_153.wav
p225_p225_222	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_222.wav
p225_p225_286	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_286.wav
p225_p225_094	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_094.wav
p225_p225_083	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_083.wav
p225_p225_038	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_038.wav
p225_p225_300	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_300.wav
p225_p225_016	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_016.wav
p225_p225_073	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_073.wav
p225_p225_018	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_018.wav
p225_p225_123	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_123.wav
p225_p225_126	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_126.wav
p225_p225_009	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_009.wav
p225_p225_173	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_173.wav
p225_p225_200	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_200.wav
p225_p225_335	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_335.wav
p225_p225_220	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_220.wav
p225_p225_355	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_355.wav
p225_p225_192	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_192.wav
p225_p225_242	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_242.wav
p225_p225_208	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_208.wav
p225_p225_337	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_337.wav
p225_p225_224	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_224.wav
p225_p225_295	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_295.wav
p225_p225_109	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_109.wav
p225_p225_298	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_298.wav
p225_p225_025	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_025.wav
p225_p225_174	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_174.wav
p225_p225_051	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_051.wav
p225_p225_014	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_014.wav
p225_p225_365	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_365.wav
p225_p225_089	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_089.wav
p225_p225_353	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_353.wav
p225_p225_273	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_273.wav
p225_p225_243	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_243.wav
p225_p225_279	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_279.wav
p225_p225_004	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_004.wav
p225_p225_253	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_253.wav
p225_p225_197	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_197.wav
p225_p225_322	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_322.wav
p225_p225_027	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_027.wav
p225_p225_021	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_021.wav
p225_p225_171	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_171.wav
p225_p225_182	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_182.wav
p225_p225_024	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_024.wav
p225_p225_358	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_358.wav
p225_p225_141	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_141.wav
p225_p225_113	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_113.wav
p225_p225_332	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_332.wav
p225_p225_052	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_052.wav
p225_p225_110	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_110.wav
p225_p225_008	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_008.wav
p225_p225_045	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_045.wav
p225_p225_057	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_057.wav
p225_p225_023	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_023.wav
p225_p225_309	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_309.wav
p225_p225_037	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_037.wav
p225_p225_314	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_314.wav
p225_p225_308	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_308.wav
p225_p225_060	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_060.wav
p225_p225_280	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_280.wav
p225_p225_059	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_059.wav
p225_p225_348	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_348.wav
p225_p225_248	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_248.wav
p225_p225_136	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_136.wav
p225_p225_297	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_297.wav
p225_p225_299	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_299.wav
p225_p225_063	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_063.wav
p225_p225_118	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_118.wav
p225_p225_013	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_013.wav
p225_p225_012	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_012.wav
p225_p225_072	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_072.wav
p225_p225_193	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_193.wav
p225_p225_066	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_066.wav
p225_p225_176	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_176.wav
p225_p225_240	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_240.wav
p225_p225_065	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_065.wav
p225_p225_357	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_357.wav
p225_p225_244	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_244.wav
p225_p225_276	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_276.wav
p225_p225_144	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_144.wav
p225_p225_166	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_166.wav
p225_p225_046	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_046.wav
p225_p225_175	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_175.wav
p225_p225_143	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_143.wav
p225_p225_017	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_017.wav
p225_p225_363	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_363.wav
p225_p225_114	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_114.wav
p225_p225_022	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_022.wav
p225_p225_287	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_287.wav
p225_p225_325	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_325.wav
p225_p225_086	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_086.wav
p225_p225_296	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_296.wav
p225_p225_323	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_323.wav
p225_p225_238	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_238.wav
p225_p225_303	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_303.wav
p225_p225_007	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_007.wav
p225_p225_257	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_257.wav
p225_p225_010	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_010.wav
p225_p225_282	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_282.wav
p225_p225_082	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_082.wav
p225_p225_285	p225	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p225/p225_285.wav
p281_p281_333	p281	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p281/p281_333.wav
p281_p281_086	p281	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p281/p281_086.wav
p281_p281_250	p281	/home/anly/Documents/storage/dataset/VCTK-Corpus/wav48/p281/p281_250.wav
